Date,Content
2022-04-12 09:21:43+00:00,b'Oioioi anda yg liat mampir yaa \n#VtuberID #VTuberUprising #Vtuber https://t.co/Xu48wP4ZCv'
2022-04-12 09:12:20+00:00,b'\xe3\x80\x90Upcoming Stream\xe3\x80\x91\nsemoga aim ku wangy\nTanggal\xf0\x9f\x97\x93\xef\xb8\x8f :  12 April 2022\nTime \xf0\x9f\x95\x97 : 20.00 GMT+7\nLink\xf0\x9f\x94\x97:\xe2\x80\xa6 https://t.co/cidwnF4Co5'
2022-04-12 08:11:08+00:00,"b""Mau lihat taringnya kobo ? \nWanna see kobo's fang ?\n\n#hololive #HololiveID #Kobokerz #KoboKanaeru #Vtuber\xe2\x80\xa6 https://t.co/XdS1nZxb0N"""
2022-04-12 08:03:35+00:00,b'Mahjong soul ampe pagi???? ga deh jangan wwww\n\nTonight at 10 PM GMT+7\nWaiting Room : https://t.co/8KCJsmk5qb\xe2\x80\xa6 https://t.co/bcyu8MMgo9'
2022-04-12 07:55:37+00:00,"b'Belajar bahasa jepang, inggris, etc bareng lina yuk! sekalian nemenin kalian nunggu buka puasa xD\nHappy Watching~\nW\xe2\x80\xa6 https://t.co/6wCsdBP0rB'"
2022-04-12 07:40:59+00:00,b'Mode kesel tingkat dewa ON\n\nLink: https://t.co/mAM9Mdmu1z\n\n#Wawanchandrawirata #wa_in #VtuberID #VTuber #Hoshikazo https://t.co/ehRk9nEwSK'
2022-04-12 07:29:08+00:00,"b'Jual akun Reality, followers mantab celeb\n#REALITY #RealityIndonesia #REALITY\xe9\x85\x8d\xe4\xbf\xa1\xe8\x80\x85\xe3\x81\xa8\xe7\xb9\x8b\xe3\x81\x8c\xe3\x82\x8a\xe3\x81\x9f\xe3\x81\x84 #Vtuber #VtuberID https://t.co/1uY55W0Vay'"
2022-04-12 07:14:50+00:00,b'I try to draw kamito san (I know I failed(\xc2\xb4\xc2\xb0\xcc\xa5\xcc\xa5\xcc\xa5\xcc\xa5\xcc\xa5\xcc\xa5\xcc\xa5\xcc\xa5\xcf\x89\xc2\xb0\xcc\xa5\xcc\xa5\xcc\xa5\xcc\xa5\xcc\xa5\xcc\xa5\xcc\xa5\xcc\xa5\xef\xbd\x80)\n#illustration #illustrator #art #drawing #Vtuber\xe2\x80\xa6 https://t.co/U4kaxl354S'
2022-04-12 06:44:21+00:00,b'#Vtuber #VtuberID \nSore ini Aegis akan temani kalian ngabuburit bareng sambil ngelakuin reaction stream! jangan lup\xe2\x80\xa6 https://t.co/HUWm86MSxr'
2022-04-12 06:29:27+00:00,b'Kalian nyadar ga? Sekarang kalian bisa liatin saya sampe ke pori-pori kulit on-stream! #Vtuber #VtubersClip\xe2\x80\xa6 https://t.co/kv2GyY3p1F'
2022-04-12 06:25:48+00:00,"b'Sekarang Letto akan stream menggambar di Bstation nih, gambar apa ya kira kira?\xf0\x9f\x91\x80\n\n\xf0\x9f\x93\x85  Selasa 12, 2022. 14:00 WIB (GM\xe2\x80\xa6 https://t.co/FF77sYGlSh'"
2022-04-12 05:27:48+00:00,"b'Finally Vio bentar lagi debut~\nJangan lupa dateng ya, NightOwls, Thankyou!\xf0\x9f\x92\x9c\xe2\x9c\xa8\n\nhttps://t.co/ak8ujR0zjt\n\n#VTuber\xe2\x80\xa6 https://t.co/USYrN3SSy2'"
2022-04-12 05:09:52+00:00,b'Laporan Jumlah Tipe kasus #VTuber Indonesia (Periode 3 Bulan)\n\n#VtuberID #VTuberUprising \n(3/4) https://t.co/69PH732WNH'
2022-04-12 05:07:49+00:00,b'Laporan Jumlah tingkatan pada Kasus #Vtuber  Indonesia (Periode 3 Bulan)\n\n#VtuberID #VTuberUprising \n(2/4) https://t.co/cMQf1CGUp4'
2022-04-12 05:06:06+00:00,"b'Sudah memasuki bulan April, saatnya mimin memberitaukan hasil Laporan terkait Jumlah Kasus #VTuber Indonesia. Lapor\xe2\x80\xa6 https://t.co/NFIiUYNmH6'"
2022-04-12 03:51:35+00:00,b'Yuhuuuu!!! Hari ini di Mengbukber Theo ama @KyuraVeronica mau menjalankan misi rahasia untuk mencari takjil terenak\xe2\x80\xa6 https://t.co/qWwBW2BuyV'
2022-04-12 02:46:37+00:00,b'Perhatikan situs penggemar tidak resmi dari Holo Live #VTuber Murasaki Shion\n\nhttps://t.co/TfoUBrR00h #vrstation\xe2\x80\xa6 https://t.co/Vzci1EKdtW'
2022-04-12 01:45:19+00:00,b'rejeki anak bang upi \n@mira_frdynt \n\n#valorant #vtuber #clips https://t.co/QLVpjGd5eA'
2022-04-12 00:59:02+00:00,b'Sudah 1 Minggu Audisi berjalan!\nYuk segera daftar dan jangan sampai ketinggalan!\n\nAudisi akan berakhir pada 23 Apri\xe2\x80\xa6 https://t.co/cpSYPsUDX4'
2022-04-12 00:56:08+00:00,"b'Ohayon!!\nSemangat berpuasa bagi yg menjalankan and have a great day guys~\n\nMalam ini MioN bakal main game horror, T\xe2\x80\xa6 https://t.co/IuABTMcIew'"
2022-04-12 00:22:25+00:00,"b""Good Morning~\nI hope you're doing well !\nAs you can see, Nowa is on expedition~\n\nMaaf Nowa belum bisa nentuin jadwa\xe2\x80\xa6 https://t.co/TGTlzlWO9o"""
2022-04-12 00:02:04+00:00,b'YaCharoo MiraCle~ Kayanya udah lama aja gak ada weekly schedule~ live stream apa nih yang kalian tunggu-tunggu? (*\xe2\x89\xa7\xe2\x80\xa6 https://t.co/7vVzqBo4Mc'
2022-04-11 23:45:37+00:00,"b'Baru-baru ini lagi nyariin #Vtuber buat kolaborasi bareng tapi hasilnya cuma 3. Direject, nggak di respon, atau ngg\xe2\x80\xa6 https://t.co/HAYxKPev7S'"
2022-04-11 23:32:13+00:00,"b'Selamat pagi~ Halo semua! Namaku Sreasta, VTuber baru dari Vimeco Production \xf0\x9f\x92\x99 Avatarku sedang dalam proses dan aka\xe2\x80\xa6 https://t.co/ss6UnetNiu'"
2022-04-11 21:00:57+00:00,"b""A bit of a longer thank you cuz I'm really thankful for it!\nMakasih banget semuanya yang udah dateng dan juga udah\xe2\x80\xa6 https://t.co/yDTCGN445I"""
2022-04-11 20:50:54+00:00,b'Selamat pagi selamat berpuasa bagi yang menjalankannya. Sekarang COCO sedang main Genshin Impact. Semoga bisa menem\xe2\x80\xa6 https://t.co/H7lDylgOTI'
2022-04-11 18:54:18+00:00,b'DONATHON - Berkebun Brutal\xe3\x80\x90EPISODE 8\xe3\x80\x91\nhttps://t.co/peEwHFnSpK\n#vtuber #vtuberid #vtuberindonesia'
2022-04-11 18:42:46+00:00,b'[Eng/PC] Bang bang u dead in Apex ;) #twitch \n@TwitchHost #TwitchAffilate #Vtuber #ENVtuber #VTuberUprising\xe2\x80\xa6 https://t.co/4GiKv629mf'
2022-04-11 18:11:44+00:00,"b'Nemenin kalian yang sahur sambil nge-mobile legends!\nSolo rank bisa lah ya\n\nSelasa, 12 April 2022 jam 19.00WIB\n\xf0\x9f\x94\x97\xe2\x80\xa6 https://t.co/4ndpFxfppG'"
2022-04-11 17:36:46+00:00,"b'OtxuXira\n\nSankyu semua, udah nemenin chat, udah nemenin main juga, dan sankyu udah donate juga \xf0\x9f\x98\x81\n\nkita jumpa lagi d\xe2\x80\xa6 https://t.co/JZ9fral7Bd'"
2022-04-11 17:30:04+00:00,b'Sakura fox wit da Sakura drip #VtubersEN #Vtuber https://t.co/W3rDdpdwuB'
2022-04-11 17:20:05+00:00,b'Otsuryuu thank you semuanyaa yang udh join ke stream birthday countdown nya ryuu!!! Jangan lupa besok dateng ke str\xe2\x80\xa6 https://t.co/rJfSAy5uho'
2022-04-11 17:04:52+00:00,"b""[Vtuber] 'Jururu' fanart (Bonk Action)\n#Vtuber #\xec\x9d\xb4\xec\x84\xb8\xea\xb3\x84\xec\x95\x84\xec\x9d\xb4\xeb\x8f\x8c #\xec\xa3\xbc\xeb\xa5\xb4\xeb\xa5\xb4 https://t.co/dAoBXMASm6"""
2022-04-11 16:55:47+00:00,b'Pentingnya jaga rumah tetap terkunci saat kalian pergi\n\nNew video released!\nCheck it out here :\xe2\x80\xa6 https://t.co/TtQ4IUiOL5'
2022-04-11 16:05:53+00:00,b'Yah gada Twitter ni orang wkwkwkwk\n\n*Coba coba beda style wkwkwk\n\n#illustration #art #digitalart #Vtuber #FANART https://t.co/p3hZ9xeNI6'
2022-04-11 16:02:18+00:00,"b""Malam, here's my stream schedule this week!\n\nMioN bakal main game horror besok \xf0\x9f\x98\xad wish me luck\n\nKamis kita main Gart\xe2\x80\xa6 https://t.co/gv2uaCmowW"""
2022-04-11 15:41:30+00:00,b'Selamat malam selamat beristirahat. Sekarang COCO sedang main The Outer Worlds. Semoga bisa menemani waktu tidur ka\xe2\x80\xa6 https://t.co/k9UYSqDR8I'
2022-04-11 15:28:39+00:00,b'\xf0\x9f\x95\xaf\xef\xb8\x8fTeaser L2D Model + Game Overlay\xf0\x9f\x95\xaf\xef\xb8\x8f\n\nFeat.Arknights\n\nAkhirnya ngerti juga cara setting overlaynya. Entah kenapa gra\xe2\x80\xa6 https://t.co/LtfOIz6Adi'
2022-04-11 14:51:40+00:00,b'Badges terminadas para @atypicalMichi  uwu.\n\n#vtuber #vtubercommissions #comissions https://t.co/Bso5EQCVsh'
2022-04-11 14:50:39+00:00,b'Biar keliatan pernah bermimpi menjadi pituber\n#vtuber https://t.co/br29eJro6K'
2022-04-11 14:42:37+00:00,"b'""bumi tidak sedang menangis menitiskan air mata, tetapi bumi sedang bersenandung melantunkan alunan syukur"" -kesedi\xe2\x80\xa6 https://t.co/AvOwTyJw0M'"
2022-04-11 14:21:52+00:00,"b""We're going to stream in 10 mins!\nWaktunya nge dota lagi sampai sahur :D\nAyo dateng yaa~! \xe3\x83\xbd(o\xef\xbc\xbe\xe2\x96\xbd\xef\xbc\xbeo)\xe3\x83\x8e\n\n\xe3\x80\x90Dota2\xe3\x80\x91Let me\xe2\x80\xa6 https://t.co/bpL1PsSVuy"""
2022-04-11 13:54:49+00:00,"b'\xf0\x9f\x94\x8dAnnouncement\n\nkuat enggak ya, semoga kuat lah ya....\n\n\xf0\x9f\x8e\xaeApex Legends\n\xf0\x9f\x93\xbahttps://t.co/JcQNeDmIv6\n\n#VTuberID #VTuber\xe2\x80\xa6 https://t.co/mrfJ3hiUVl'"
2022-04-11 13:15:33+00:00,b'https://t.co/uGsPfdWUUw\nMasih anget \xf0\x9f\x94\xa5\xf0\x9f\x98\x82\xf0\x9f\x98\x82Assalamualaikum \xf0\x9f\x98\x81 game baru nih!!! (baru dimaninin) \xf0\x9f\x98\x82 \n#Vtuberindo\xe2\x80\x8b #gamer\xe2\x80\xa6 https://t.co/LRONYEhJqu'
2022-04-11 13:04:32+00:00,"b'Stream rui sudah dimulai, rui akan mencoba menggambar sesuatu nih, apa ya? \xf0\x9f\x91\x80 \n\n\xf0\x9f\x93\x85  Sabtu, Senin 11, 2022. 20:00 WIB\xe2\x80\xa6 https://t.co/XO3ypUdatF'"
2022-04-11 12:36:07+00:00,b'KALO BANGUN YAKKK !!!!! \nKALO GA BANGUNN GA STREAM GAESSS !!!! \n\n\xe3\x80\x90 SAHUR \xe3\x80\x91Mencari Rezeki Dipagi Hari\n\n\xf0\x9f\x93\x86 12 April 20\xe2\x80\xa6 https://t.co/0358conk16'
2022-04-11 12:22:08+00:00,b'ikutan deh #VTuber vs IRL https://t.co/UhCHFbItLs'
2022-04-11 11:42:07+00:00,b'Anak baruu wuhuuu\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9c\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9c\nSeperti apa kah dia lsung aj di cek ke....\n\n@ayrakyoumaak\n\n(Jgn lupa di follow Ay-nya awas\xe2\x80\xa6 https://t.co/GPOEWaFMrQ'
2022-04-11 11:41:53+00:00,b'Gombalan lagi permirsaa @ditanyaan\n\nhttps://t.co/kPnO8q4aQb\n\n#Vtuber #VtuberID #VtuberID #vtuberclip #twitch #twitchgirls #twitchclips'
2022-04-11 11:12:16+00:00,"b'jadi gini ges\nini dia, stream schedule minggu ini ya, hehe lupa aplod.\nkeknya kudu tiap minggu deh bikin ginian bia\xe2\x80\xa6 https://t.co/4cvJUuM3Ot'"
2022-04-11 10:35:04+00:00,"b'Debut Invitation, Minggu, 17 APRIL 2022 \xf0\x9f\x98\x84\nJika ada pertanyaan bisa isi di google doc, akan dibaca saat debut:\xe2\x80\xa6 https://t.co/WdytdOpCYR'"
2022-04-11 10:31:48+00:00,b'Tengoku Live Talent Audition is officially open!!!\nAudisi Talent Tengoku Live resmi dibuka!!!\n\nYou can apply by ope\xe2\x80\xa6 https://t.co/5aIMyZMz4h'
2022-04-11 10:31:19+00:00,"b'Debut Invitation, Minggu, 17 APRIL 2022 \xf0\x9f\x98\x84\nJika ada pertanyaan bisa isi di google doc, akan dibaca saat debut:\xe2\x80\xa6 https://t.co/9kOnH6ftRH'"
2022-04-11 10:00:59+00:00,"b'\xf0\x9f\x94\x8dAnnouncement\n\nAkhirnya bisa upload lagi guys wkwk, nih DN revo udah update dual jade cara dapetin bahan bahannya b\xe2\x80\xa6 https://t.co/PmCWV766TE'"
2022-04-11 09:54:46+00:00,b'Schedule buat minggu ini!\nJangan lupa mampir ya! Waiting room bakal diupdate siang/pagi atau di hari streamnya!\n\nJa\xe2\x80\xa6 https://t.co/HUhCAJb5V1'
2022-04-11 09:50:57+00:00,b'k0w0banwa 0w0/ \nmalam ini Yuki bersama CIBADUYUT TEAM RACING  @Axtonnie @YonaMeng @GigarumonCh @PakGuruZen akan ber\xe2\x80\xa6 https://t.co/9mF34YDyck'
2022-04-11 09:45:08+00:00,b'[#2yharudraw]\nHappy 2 years anniversary @HarushiCh !!!\xf0\x9f\x8e\x89\xf0\x9f\x92\x9e\xe2\x9c\xa8\nTerima kasih sudh menemaniku dengan suara gansmu sampe se\xe2\x80\xa6 https://t.co/QkM0COmB5x'
2022-04-11 09:40:33+00:00,b'Kembali ke masa lalu dan bermain burung\n\nLink: https://t.co/5eFCSFxwKJ\n\n#Wawanchandrawirata #wa_in #wan_live\xe2\x80\xa6 https://t.co/QUKmtXdKPM'
2022-04-11 09:40:31+00:00,"b""Ngomongin kuliner puasa dan lebaran yuk!!\n\nRhea's garden\n11/4/2022 20.00 WIB/ GMT+7\nhttps://t.co/PwLRgYOZDA\xe2\x80\xa6 https://t.co/MhLgSsQptp"""
2022-04-11 09:36:49+00:00,"b'Jadwal minggu ini!!! Karena Rhea lumayan sibuk minggu ini, jadwal bisa berubah sewaktu-waktu ya!! Terima kasih bany\xe2\x80\xa6 https://t.co/nyNBMm8xC3'"
2022-04-11 09:12:50+00:00,b'Kita hanya bisa merencanakan dan Allah yang menentukan jadi mudah-mudahan sesuai rencana ya\xf0\x9f\x98\x8a#Vtuberindo\xe2\x80\x8b\xe2\x80\xa6 https://t.co/on5DGMK9OO'
2022-04-11 09:05:22+00:00,b'salam kenal aku Niniy\n#Vtuber #vtuberID #Vtubers'
2022-04-11 09:04:19+00:00,b'Kalo ada vtuber politik asik kali ya? #Vtuber'
2022-04-11 08:56:55+00:00,"b'Kapan dapat crownnya??? ayolah udah berapa kali ini main tak dapat2\n\nSenin, 11 April 2022 jam 19.00WIB\n\xf0\x9f\x94\x97\xe2\x80\xa6 https://t.co/au7fVSYxr9'"
2022-04-11 08:53:03+00:00,b'Weekly schedule buat 11-17 Apr 2022 ya Redoers! \nREDSHOW IS BACK! Lets go mari yg kangen gw nge-podcast? minggu ini\xe2\x80\xa6 https://t.co/N0OaMEzghb'
2022-04-11 08:51:47+00:00,"b'Sing Along with Acin~~\nMari kita bernyanyi bersama acin di Bstation \n\n\xf0\x9f\x93\x85 Senin, April 11, 2022. 16:00 WIB (GMT+7)\n\xf0\x9f\x94\x97\xe2\x80\xa6 https://t.co/cvRsYivlmX'"
2022-04-11 08:49:26+00:00,b'ngabuburit \nhttps://t.co/EnQKiRdUvT\n\n[ #Vtuber #IDVtuber #VTuberUprising #Genshin ] https://t.co/M78UllwlMM'
2022-04-11 08:44:27+00:00,b'Nanti malam kita belajar bahasa Jepang lagi kuyy!!\n\nwaiting room: https://t.co/778ALB12j4\n\n#Vtuber #VtuberID #Duolingo #Japan'
2022-04-11 08:27:33+00:00,b'Hey Dhampriends! \xf0\x9f\x92\xae\xf0\x9f\x8c\xb8\n\n(ID)\nBerikut adalah jadwal kontennya Dhampire di minggu ini (dari tanggal 11 - 17 April 2022)\xe2\x80\xa6 https://t.co/Rx385bp9nR'
2022-04-11 07:58:21+00:00,"b'BUBAR KELEN, wkwkwk canda ges\nhari ini mo main (hesteg) game gampang lagi nih guys, yg mo mabar boleh yang mo nemen\xe2\x80\xa6 https://t.co/aShpHdFtrU'"
2022-04-11 07:52:14+00:00,b'#Vtuber #VtuberID \nSore ini Aegis akan temani kalian ngabuburit sambil reaksi ke beberapa meme vtuber kompilasi yan\xe2\x80\xa6 https://t.co/KzeAYmrkiG'
2022-04-11 07:52:06+00:00,"b""Listen to Vtuber's Simp by Yc Punk / Harith on #SoundCloud\nhttps://t.co/HVgN6LO3py\n\nLagu yg gw persembahkan buat Vt\xe2\x80\xa6 https://t.co/s9K93pOVV3"""
2022-04-11 07:07:33+00:00,"b""#VtuberID #Vtuber \nIt's been awhile since the last time I checked on Twitter lmao. Sudah lama Aegis ga cek Twitter\xe2\x80\xa6 https://t.co/xtt2m4EGc4"""
2022-04-11 06:53:40+00:00,b'Sho minta dipungut www&gt;&lt;\n#ShoIllust #rubah #kitsune #art #digitalart #draw #fanart #myart #Vtuber #ibisPaintX https://t.co/BkzzCwwXVy'
2022-04-11 06:43:41+00:00,b'[SCHEDULE COMMISSION SHOWCASE]\n#Vtuber : @CallistaBellaCh\n\nLink Channel: https://t.co/kQRGn0OiHD\nMau order?? DM saj\xe2\x80\xa6 https://t.co/9OHd4S4eJc'
2022-04-11 06:40:28+00:00,b'emm\nhallo para #Vtuber ada yang langganan xbox game pass pc? kao ada mau ngajakin collab human fall flat sama beast\xe2\x80\xa6 https://t.co/Kr6z2iLlnT'
2022-04-11 06:08:59+00:00,"b""Let's just sing until our voice is no more!\nhalo semua,hari ini Daito mau ngelakuin JAM Stream, penasaran keseruann\xe2\x80\xa6 https://t.co/7iLiBn4rtp"""
2022-04-11 05:41:34+00:00,b'Hayo mau kemana katanya mau main bentar sama aku?... \n\n#hiraart_ #vtuber #vtubers #FANART #art https://t.co/O17iaBXsZK'
2022-04-11 05:00:01+00:00,b'New Talent Re:Memories Generasi ke-3 akan segera hadir untuk membuat memori bersama!\n\nhttps://t.co/uUGtlTHTLa\xe2\x80\xa6 https://t.co/JpV3cO8ncG'
2022-04-11 04:59:25+00:00,"b""Baru pulang dari sekolah , gk tau knp lemas parah T-T\n\nJust got home from school, I don't know why I'm so weak T-T\n#Vtuber #MyVT #VtubersEN"""
2022-04-11 04:56:02+00:00,b'Sneak peak kinda \xf0\x9f\x91\x89\xf0\x9f\x91\x88\n\n#Vtuber #EnVtuber #VtuberEn #PhVtuber #VtuberPh #VtuberUprising https://t.co/kyZ1XlauBb'
2022-04-11 04:30:11+00:00,b'Ruu mo sembunyi dulu\n\nTakut batalin puasa Ramadhan manusia hehe \n\nSemangat puasanya ya kalian\n(\xef\xbe\x89\xe2\x97\x95\xe3\x83\xae\xe2\x97\x95)\xef\xbe\x89*.\xe2\x9c\xa7\n\n#Vtuber\xe2\x80\xa6 https://t.co/NOIaPmqu0r'
2022-04-11 04:27:51+00:00,b'Jangan lupa mampir ya para manusia ^^\n\n#Vtuber #VtuberID #Vtubers https://t.co/V3GedFbvjC'
2022-04-11 04:20:32+00:00,b'Ramaikan kawan\n\n#Vtuber #VtuberID https://t.co/OMSGbnkHFI'
2022-04-11 04:18:37+00:00,b'Gak tau mau posting apalagi selain gameplay @wildriftID posting avatar sendiri aja XD\n\n#VtuberID #lolwildrift\xe2\x80\xa6 https://t.co/17IZo22cWI'
2022-04-11 04:02:30+00:00,b'Selamat pagi selamat berpuasa bagi yang menjalankannya. Sekarang COCO sedang main Genshin Impact. Semoga bisa menem\xe2\x80\xa6 https://t.co/mOkygmBAeq'
2022-04-11 03:52:49+00:00,b'Kurang dari seminggu lagi akhirnya debut. Debut 17 APRIL.\nJika ada pertanyaan bisa isi di:\nhttps://t.co/Byp6pxzfEn\xe2\x80\xa6 https://t.co/2Hkn5JFLTA'
2022-04-11 03:52:16+00:00,b'Inukami Himari canta Say Meow Meow - Xiao Panpan / En 22 Horas\nhttps://t.co/LlIcOtth7f\n#VtraductorES #Vtuber\xe2\x80\xa6 https://t.co/1y0SiElrJh'
2022-04-11 03:44:34+00:00,b'Todayyy!!! Jam 20.30 WIB ditunggu yaaa kawan-kawan \xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x92\x99\nhttps://t.co/SqNruqoG97\n\n#vtuber #vtuberid #vtuberindonesia\xe2\x80\xa6 https://t.co/RUoVdFhGg7'
2022-04-11 03:20:41+00:00,"b'Aku pas streaming game.\nAnyway, selamat pagii semuanyaa &gt;&lt;\n#Vtuber #VtuberID #RyutaBadut https://t.co/VSRP8GaMKr'"
2022-04-11 03:10:08+00:00,b'Nama saya Nemuneko Yujin\nSaya VTuber pendatang baru Jepang.\n\nSaya pikir ada beberapa kesalahan dalam teks menggunak\xe2\x80\xa6 https://t.co/O1oCZUiM4j'
2022-04-11 03:06:12+00:00,b'Hi Maniez ~\n\nSelamat beraktivitas ya buat kalian semua \xe2\x9c\x8c\xf0\x9f\x8f\xbc\n\n#artorei #VTUBER #VTuberID https://t.co/m4C1G15fEM'
2022-04-11 01:59:33+00:00,b'Guys kalian udh pada subscribe ke channel ku blm? \nKalau blm ayo subscribe disana ku biasanya ngelakuin livestream\xe2\x80\xa6 https://t.co/QuLFp8xM6n'
2022-04-11 01:28:42+00:00,b'Ohabunny! Thanks buat yang smalem ud dateng di Karaoke Jamming Streamnya Raizu! Makasih dan welcome jga buat temen2\xe2\x80\xa6 https://t.co/uzaPXHADBL'
2022-04-10 22:59:11+00:00,"b""We've just finished the stream! \nMakasih banget semuanya yg udah dateng, aku sama Reisth seneng banget~!\xe2\x80\xa6 https://t.co/24LTtlFyBK"""
2022-04-10 22:30:26+00:00,b'Rawr Tonya #Nekomimi #VTuber #girl #\xe8\x99\x8e\xe5\xa8\x98 #\xe8\x82\x89\xe7\x90\x83 https://t.co/0zKsVZqM04 https://t.co/SCgn77uREo'
2022-04-10 20:32:31+00:00,"b""Bila debut ? Tahun depan \xf0\x9f\x91\x81\xef\xb8\x8f\xf0\x9f\x91\x84\xf0\x9f\x91\x81\xef\xb8\x8f \nAowkaowkwowkwowk ndk wei belum lagi TwT\n\nWhen's the debut? Next year \xf0\x9f\x91\x81\xef\xb8\x8f\xf0\x9f\x91\x84\xf0\x9f\x91\x81\xef\xb8\x8f wwwwwwww\xe2\x80\xa6 https://t.co/6nWvbzc2ZP"""
2022-04-10 19:29:53+00:00,b'Pt. 2 Pssssssssssst \xe2\xad\x90\xef\xb8\x8f #envtuber #vtuber https://t.co/j1yv6F9wou'
2022-04-10 17:54:26+00:00,b'DONATHON - Push Rank Brutal W/ Ayankque @Pinky Desu Ch. \xe3\x80\x90Ardha\xe3\x80\x91\nhttps://t.co/GpiNlQLoYR\n#vtuber #vtuberid #vtuberindonesia'
2022-04-10 17:44:29+00:00,b'Drawing flurry Profilart UwU ansehen https://t.co/H8ahDuruBy #vtuber #art #artist #uwu'
2022-04-10 16:54:39+00:00,"b'Makasih Semua yang udah datang~\nMakasih juga udah milihin mobil wkwk,\nKe Mekdinya di streamingyan Cloudpunk berikut\xe2\x80\xa6 https://t.co/8YqBwwA6xv'"
2022-04-10 15:58:58+00:00,"b'Ngetes aja..\nTes net, tes live 5jam q tinggal tidur aman koneksi netnya (*\xc2\xb0\xe2\x88\x80\xc2\xb0)=3\n\n#Vtuber #VtuberID #VTuberUprising\xe2\x80\xa6 https://t.co/cBql2nehiN'"
2022-04-10 15:49:00+00:00,"b'Jangan Lupa di cek yawww,spesial 500 sublkeres Video Utattemita Low budget aja \n(\xc2\xb4\xd0\xb4\xe2\x8a\x82)\xe2\x9c\xa8(\xc2\xb4\xd0\xb4\xe2\x8a\x82)\xe2\x9c\xa8(\xc2\xb4\xd0\xb4\xe2\x8a\x82)\xe2\x9c\xa8(\xc2\xb4\xd0\xb4\xe2\x8a\x82)\xe2\x9c\xa8\n\nLink :\xe2\x80\xa6 https://t.co/EUc7voRa8L'"
2022-04-10 14:52:16+00:00,"b'Ada yg lagi ngumpulin primo buat gacha nih, yuk mampir ke channel nya kak @/arya_1616 jangan lupa dilike dishare da\xe2\x80\xa6 https://t.co/kFbeuRLrNd'"
2022-04-10 14:48:43+00:00,"b""Nyoba doang :''') lagi kurang enak tenggorokan, nunggu punya duit dulu buat bikin full covernya bener bener gak die\xe2\x80\xa6 https://t.co/6uZlpbGOVt"""
2022-04-10 14:15:59+00:00,b'Selamat malam gimana kabarnya. Sekarang COCO sedang main Identity V. Semoga bisa menemani kegiatan mu di malam ini\xe2\x80\xa6 https://t.co/p5B888X2Du'
2022-04-10 14:00:19+00:00,b'Holaholariaaa minnaaaa ~\nIni Schedule Aria dalam satu minggu kedepan yaaa\n\nJangan lupa follow aria di Bstation! Ari\xe2\x80\xa6 https://t.co/VGWmReR7Pz'
2022-04-10 13:33:55+00:00,"b'Sekarang giliran Mahiru Rui yang pertama kali menjelajah di Bstation \xf0\x9f\x98\x86 \n\n\xf0\x9f\x93\x85  Minggu, April 10, 2022. 21:00 WIB (GMT+\xe2\x80\xa6 https://t.co/sXT9lMSm2y'"
2022-04-10 12:55:58+00:00,"b'[ MONOPOLY ]  Eli vs Kak Adho, Siapakah yang bakal jadi pemenang? [ DIMENSTAR | Meridia Elinor ] \nTonight at 08:30\xe2\x80\xa6 https://t.co/GnIW7KaU5O'"
2022-04-10 12:47:55+00:00,b'PROFESSIONAL WARCRIMINAL BECOMES KING PEKO [Hololive/Eng sub] [Usada Pekora]https://t.co/n92DlNlaOY via @YouTube\xe2\x80\xa6 https://t.co/22V8s9X4Wx'
2022-04-10 12:02:22+00:00,b'Agua de Kotty \n\n#ikotty #Kotty #vtuber #edit #soyuntag \n\nhttps://t.co/XmCXkF8c0s'
2022-04-10 12:00:00+00:00,b'[STREAM ANNOUNCEMENT]\nBiasakan bangun pagi guys :3 Yuk ngobrol-ngobrol!\n\n\xe2\x8f\xb0 7 AM (GMT +7)\n\xf0\x9f\x93\x85 11 Apr 2022\n\nWaiting Roo\xe2\x80\xa6 https://t.co/dmZS9tdRpK'
2022-04-10 11:55:52+00:00,b'Otsunanan~\nTerima kasih yang sudah datang di stream tadi~\n\n#Vtuber #VtuberID #nananlive https://t.co/0yRjM3d8eO'
2022-04-10 11:47:35+00:00,b'Kostum baru Abang Andi\nLineart dulu coloring nyusul pas waktu luang\n#ziedyiraart #andiadinata_art #maha5 #vtuber\xe2\x80\xa6 https://t.co/stGdgQO80B'
2022-04-10 11:20:12+00:00,b'Shachou-san gambar ini untuk menjelaskan sesuatu \n\nMenurut kalian apa yang shachou gambar? \n\n#WeliverLife #Vtubers\xe2\x80\xa6 https://t.co/mSkfMCY0WO'
2022-04-10 11:08:22+00:00,b'Tips Dapat Pacar Ala Si Jamet Kevin \xf0\x9f\x98\x81\n\n#kevinvangardo #Vtuber #Vtubers #VtuberID #maha5 https://t.co/Y7HKoAWRQF'
2022-04-10 10:30:12+00:00,b'Bukber check point!\n\nShare foto menu buka puasa kalian \xf0\x9f\x91\x80\xf0\x9f\x91\x84\xf0\x9f\x91\x80\n\n#vtuber #VtuberID'
