Date,Content
2022-04-01 16:02:16+00:00,dan mereka pun bahagia di jerman wkwkwk
2022-04-01 14:13:34+00:00,waduh kak miti
2022-04-01 14:07:52+00:00,ama nehabis menipu langsung memberi kejutan rencana yang hebat memelbuat orang mara
2022-04-01 13:57:13+00:00,otsumayaaa otsumitiiii dapet tips nyanyi dari ka miti guys buat yang belum nonton original song
2022-04-01 13:47:41+00:00,kak miti apa kabar
2022-04-01 13:32:30+00:00,astagfirullah mau ramadhan tydack ramah
2022-04-01 13:07:11+00:00,sejam loh mit
2022-04-01 13:06:26+00:00,parah ngeprank
2022-04-01 12:55:22+00:00,capkena trap
2022-04-01 12:54:47+00:00,untung sayang
2022-04-01 12:48:36+00:00,hari ini aku banyak kena trap
2022-04-01 12:38:58+00:00,bentar gmna
2022-04-01 12:36:26+00:00,anjayyy miti bohong april yang bohong
2022-04-01 12:34:15+00:00,kwkwkw kiw mit
2022-04-01 12:31:50+00:00,kena prank
2022-04-01 12:30:23+00:00,gg kamu mit wkwkwkwkwkk
2022-04-01 12:23:29+00:00,anjay miti bohong youtubyang bohong
2022-04-01 12:20:45+00:00,kamu bohong
2022-04-01 12:20:13+00:00,asmr dung tet tet
2022-04-01 12:19:54+00:00,pengen pukul untung sayang
2022-04-01 12:17:38+00:00,mit ku kira kau kenapa ternyata prank sedihnya d
2022-04-01 12:17:18+00:00,untung kanjeng ygy d
2022-04-01 12:16:57+00:00,yah gitu deh
2022-04-01 12:15:57+00:00,ya gimana yah mit kocak sih akwoakwoqkqoak
2022-04-01 12:12:44+00:00,hmm wakatta
2022-04-01 12:09:01+00:00,selamat anda kena prank d d hadeuuh
2022-04-01 12:06:51+00:00,amplupa kan nais
2022-04-01 12:05:05+00:00,damn gws
2022-04-01 12:04:58+00:00,cukup menteri agama yang ngeselin kamu jangan ya
2022-04-01 12:04:39+00:00,terprank k orang
2022-04-01 12:04:32+00:00,tiba tiba keluar rickroll lucu juga
2022-04-01 12:04:27+00:00,ya gitu dah denger backsound doang
2022-04-01 12:04:26+00:00,kegabutan untuk april ini adalah loading screen selama menit nggak sekalian jam samps
2022-04-01 12:02:38+00:00,mit gelut yok mnt dengerin bgm doang mythialivmythiabatford
2022-04-01 12:02:34+00:00,wah parah sih lu mit
2022-04-01 12:02:33+00:00,apa motifmu hmmm
2022-04-01 11:59:48+00:00,oh begitu ternyata
2022-04-01 11:59:45+00:00,aowksiemeismwk
2022-04-01 11:59:31+00:00,no don t eosed mwkwkwkw
2022-04-01 11:59:25+00:00,wkwkwkwkk
2022-04-01 11:59:21+00:00,yaa gimana ya gimana kak
2022-04-01 11:59:16+00:00,owh gitu mit
2022-04-01 11:58:59+00:00,ya gitu
2022-04-01 11:58:50+00:00,ya gitu
2022-04-01 11:58:21+00:00,kenapa kak miti
2022-04-01 11:57:39+00:00,wkwkwk naisu mit
2022-04-01 11:42:51+00:00,k subscribers sabi sih soalnya itu nomor favorit gua
2022-04-01 09:02:24+00:00,nek mv cover lagu cukup ini punya nenek terbanyak viewsnya nek
2022-04-01 08:37:56+00:00,wah kira kira bakal bahas apa yaaaa
2022-04-01 07:37:43+00:00,aku ga kangen rena lebih kangen
2022-03-31 22:12:15+00:00,gak puasa lu mythia
2022-03-31 17:42:00+00:00,pas banget ngirimnya di menit akhir akwowkowkwok
2022-03-31 16:37:02+00:00,bagus bagus semua rata rata covernya
2022-03-31 16:10:12+00:00,sudah ku duga aku tidak bisa melawan mereka aku sadar suaraku jelek twt
2022-03-31 16:08:55+00:00,bagus covernya hueee
2022-03-31 13:28:26+00:00,abis ngapain mit
2022-03-31 13:22:00+00:00,gila cuyy semoga samawa yaa langgeng terus
2022-03-31 12:46:24+00:00,dari dulu suara nenek bagus kalo nyanyi lagu indo jadi semangat terus nenek ku
2022-03-31 12:32:14+00:00,tentuuuuu eheheh
2022-03-31 11:29:08+00:00,aduh nenek pas masih sekolah cantik nyaa
2022-03-31 11:25:28+00:00,datengin premierfirst cover aku yahhh meng cover lagunya over ukup mythia batford cover by
2022-03-31 09:56:13+00:00,ku pikir pakember ama gayung
2022-03-31 09:03:25+00:00,gangerti akutuh nyimeng ajahlah
2022-03-31 06:47:42+00:00,wah ada idola ku nich
2022-03-31 06:42:57+00:00,bathtuorang kaya
2022-03-31 06:41:40+00:00,memancing para psikopath
2022-03-31 06:06:41+00:00,coba di tanyakan pada orang yg membeli bathwater nya belldelphin wkwkwk
2022-03-31 06:04:57+00:00,hmm coba di masukkin kbotol terus di jual mitti mungkin saja laku keras
2022-03-31 05:46:56+00:00,mythia bawang
2022-03-31 05:45:49+00:00,buat yang mau facreveal miti noh dah videoin epel
2022-03-31 05:17:56+00:00,kenapa lelaki mesti nak minum air mandian perempuan kenapa tak ada perempuan nak minum air mandian lelaki
2022-03-31 03:44:13+00:00,sepertinya mikeret miti keigo jaret akan sangat pusing menentukan siapa yg akan jadi juara da
2022-03-31 03:17:42+00:00,akemi kalah wkwk
2022-03-31 02:33:44+00:00,rp aja kan
2022-03-31 02:19:10+00:00,wahh kak miti ngajak mabar kah
2022-03-31 02:10:54+00:00,harga airnya berapa ya
2022-03-31 01:45:22+00:00,rper ml deal
2022-03-31 01:32:41+00:00,emoh pesing
2022-03-31 01:18:33+00:00,hayuk semangat bagi yg belum a a
2022-03-31 00:25:50+00:00,di lelang
2022-03-30 23:54:05+00:00,pro gamers cara makannya gak gitu tapi disuapin mami
2022-04-08 02:53:36+00:00,otsukar thankyou for turn on thbomswitch wwww kalau moona yg teken ntar pada cepu kgen
2022-04-08 02:52:43+00:00,keren bgt
2022-04-08 02:52:39+00:00,pagi yopi
2022-04-08 02:51:55+00:00,pagi
2022-04-08 02:49:49+00:00,pagi yopi
2022-04-08 02:49:42+00:00,pagii yopi d
2022-04-08 02:49:12+00:00,pagi juga ayank
2022-04-08 02:48:58+00:00,pagiiiiiii
2022-04-08 02:48:34+00:00,pagi ranii
2022-04-08 02:47:36+00:00,pagi yopi
2022-04-08 02:47:07+00:00,pagi
2022-04-08 02:45:58+00:00,pagi iofi
2022-04-08 02:45:58+00:00,pagi
2022-04-08 02:45:26+00:00,pagi
2022-04-08 02:44:56+00:00,pagi iofi
2022-04-08 02:43:58+00:00,pagi
2022-04-08 02:42:25+00:00,pagi
2022-04-08 02:41:55+00:00,pagi iofii
2022-04-08 02:40:18+00:00,pagi jugaa yopp
2022-04-08 02:39:16+00:00,pagi yopi udh sarapan
2022-04-08 02:38:51+00:00,pagiii
2022-04-08 02:38:17+00:00,pagi iofi
2022-04-08 02:38:01+00:00,pagi
2022-04-08 02:37:57+00:00,pagi juga
2022-04-08 02:37:51+00:00,p a g i
2022-04-08 02:37:47+00:00,pagi yopiofi
2022-04-08 02:37:29+00:00,pagi iofi
2022-04-08 02:37:22+00:00,pagi yopi
2022-04-08 02:36:32+00:00,pagi
2022-04-08 02:36:32+00:00,pagi ayank semangat hari ini ya
2022-04-08 02:36:12+00:00,pagi mbak
2022-04-08 02:35:49+00:00,pagi juga
2022-04-08 02:35:31+00:00,ohayopiiiiii akhirnya weekeeeeend
2022-04-08 02:35:11+00:00,pagi dan apakah cuma aku aja yang mikir kalau iofi lebih mirip sosok teman masa kecil
2022-04-08 02:34:56+00:00,pagi
2022-04-08 02:34:46+00:00,pagi
2022-04-08 02:34:37+00:00,pagi yopi
2022-04-08 02:34:28+00:00,pagi
2022-04-08 02:34:03+00:00,pagi
2022-04-08 02:33:40+00:00,pagi yopi
2022-04-08 02:32:47+00:00,pagi yopi
2022-04-08 02:32:26+00:00,pagiiii
2022-04-08 02:32:03+00:00,pagi yopii
2022-04-08 02:31:58+00:00,pagiii gemes banget yopii a
2022-04-08 02:31:56+00:00,pagi iofi pagi pagi sudah som um maksud saya showcasd aja nih
2022-04-08 02:31:51+00:00,pagi yopi
2022-04-08 02:31:34+00:00,pagi yopi cantik aduh disapa pagi semangat ujian jadinya
2022-04-08 02:31:34+00:00,pagi besti
2022-04-08 02:31:28+00:00,pagi yopiiii
2022-04-08 02:30:50+00:00,selamat pagi iofi
2022-04-08 02:30:49+00:00,pagi yopi
2022-04-08 02:30:46+00:00,pagi yopi
2022-04-08 02:30:31+00:00,pagiiii
2022-04-08 02:30:28+00:00,pagi yopi
2022-04-08 02:30:03+00:00,pagi iofi makin hari main cantik aja
2022-04-08 02:29:57+00:00,pagiii iofii
2022-04-08 02:29:54+00:00,pagi yopi
2022-04-08 02:29:46+00:00,pagi
2022-04-08 02:29:46+00:00,selamat pagi iofii
2022-04-08 02:29:24+00:00,pagi
2022-04-08 02:29:23+00:00,pagi opi
2022-04-08 02:29:15+00:00,pagi yopi
2022-04-08 02:29:05+00:00,pagi
2022-04-08 02:28:38+00:00,pagi iofi a a
2022-04-08 02:28:17+00:00,pagi yopi
2022-04-08 02:28:16+00:00,pagi
2022-04-08 02:28:14+00:00,pagi
2022-04-08 02:28:13+00:00,pagi
2022-04-08 02:28:08+00:00,pagi
2022-04-08 02:28:05+00:00,pagi iofi
2022-04-08 02:27:57+00:00,pagi yopi
2022-04-08 02:27:53+00:00,pagi
2022-04-08 02:27:41+00:00,pagi yopi
2022-04-08 02:27:36+00:00,pagi
2022-04-08 02:27:30+00:00,pagi iofi
2022-04-08 02:27:25+00:00,pagi yopi
2022-04-08 02:27:17+00:00,pagi
2022-04-08 02:27:15+00:00,pagiiiiiiiiii
2022-04-08 02:27:11+00:00,pagi yopi
2022-04-08 02:27:10+00:00,pagi
2022-04-08 02:27:08+00:00,pagi yopi sayang
2022-04-08 02:27:07+00:00,pagi yopi
2022-04-08 02:27:05+00:00,pagiii nona cantikk gimanaaa tidurnya kemarinnn anyway hava great day
2022-04-08 02:26:56+00:00,pagi
2022-04-08 02:26:52+00:00,pagi
2022-04-08 02:26:51+00:00,pagi iofi
2022-04-08 02:26:51+00:00,pagi
2022-04-08 02:26:48+00:00,pagi iofi
2022-04-08 02:26:43+00:00,pagi
2022-04-08 00:09:57+00:00,nani
2022-04-07 23:25:58+00:00,saya pernah begitu selama th semangat senpai pastii bisa
2022-04-07 23:22:19+00:00,seni adalah ledakan saya suka rutini
2022-04-07 21:29:17+00:00,yopii jangan tunda yuk bisa yuk daripada jadi donatur setia kampus
2022-04-07 21:17:40+00:00,anda tersaingi
2022-04-07 20:33:56+00:00,huh kinda jelly ngl
2022-04-07 19:58:55+00:00,semoga aja sketchnya ga terlalu susah utk diwarnain
2022-04-07 19:05:42+00:00,mangat mbak inget skripsi
2022-04-07 16:53:35+00:00,penyebabnya ternyata alien ya zeta sebagai agen bisa kah zeta menyelidiki fenomena
2022-04-07 16:52:05+00:00,kayak nya digital doang tapi moga aja sih bisa tradi biar yang user tradi juga bisa ikutan
2022-04-07 16:41:33+00:00,mana bisa jadi mahasiswa abadi yang ada keburu didepak
2022-04-07 16:31:58+00:00,selamat ya iofi
2022-04-07 16:25:53+00:00,tugas banyak deadlin hari stress
2022-04-07 16:18:18+00:00,wihh nic
2022-04-07 16:18:13+00:00,mantepp selamat ya yop
2022-04-07 16:17:30+00:00,mantap selamat yopi
2022-04-07 16:17:21+00:00,let s go difolback sama csp selamat ya yop
2022-04-07 16:17:13+00:00,selamat ya akhirnya salah satu impian yopi tercapai
2022-04-07 16:16:47+00:00,taniah
2022-04-07 16:16:21+00:00,mantap dapet sponsor dapet follow juga
2022-04-07 15:38:24+00:00,sinar dewaaaaaaaaaaaaa teraaaaang
2022-04-07 15:37:09+00:00,temen sekelas kuliahku adalah idol favoritku
2022-04-07 15:37:06+00:00,cuma bs bantu doa maayopi
2022-04-07 15:33:41+00:00,oiii jangan weehh
2022-04-07 14:34:46+00:00,smangat yop
2022-04-07 14:09:49+00:00,tetap semangat yopi semoga suatu hari nanti bisa lulus dr mahasiswa abadi
2022-04-07 14:03:03+00:00,semangat iofi semangat iofi semangat iofi
2022-04-07 14:00:40+00:00,semangat yop
2022-04-07 13:53:36+00:00,gapapa donatur kampus wwwww
2022-04-07 13:49:10+00:00,ini boleh tradisional atau digital doang yop cntoh tradi tuh kyk misal wrnain pkpensil wrna cr
2022-04-07 13:44:07+00:00,mangat yop emang suram deadlintiap menit
2022-04-07 13:32:14+00:00,well played wkwkwk
2022-04-07 13:20:55+00:00,mudah dimengerti
2022-04-07 13:15:20+00:00,otw jdi mahasiswa semester digit tuh wkwkk mangat yop moga cepet lulus di sini anjg msh stuck ama skripsi
2022-04-07 13:13:55+00:00,sangat amat menggambarkan gwej
2022-04-07 13:13:30+00:00,stream chill sambil curhat ngerjain tugas yop
2022-04-07 13:13:18+00:00,kyawaii k views omedetou k lagi menuju k views ikzzz
2022-04-07 13:13:04+00:00,semangat yop a
2022-04-07 13:11:55+00:00,k lagi
2022-04-07 13:11:44+00:00,gpp jd mahasiswa abadi tp cinta kita kiopi juga abadi
2022-04-07 13:11:15+00:00,semangat yop jangan kebanyakan cuti
2022-04-07 13:09:59+00:00,yopiii mangaatttss
2022-04-07 13:08:36+00:00,lomba mewarnai ya
2022-04-07 13:08:11+00:00,aku tau km bisa yop
2022-04-07 13:07:21+00:00,hush nggak boleh gitu
2022-04-07 13:07:09+00:00,terima kasih informasinya yopi yuk bisa yuk semuanya ikuttttt let s goooo ditungguuuuu
2022-04-07 13:06:36+00:00,tweet ini sangat melambangkan gw
2022-04-07 13:06:10+00:00,haiku yang bagus semoga jg cuti yop semangat
2022-04-07 13:06:06+00:00,hari hari ngejar deadlin hmmm tapi mending cepet lulus terus bebas daripada jadi mahasiswa
2022-04-07 13:05:52+00:00,mahasiswa abadi seperti cintaku kpadamu yg abadi
2022-04-07 13:03:45+00:00,cuma boleh diwarnai doang kah maksudnya hanya sekedar diwarnai doang nggak sampai ditambahin aksesoris atau yang lain
2022-04-07 13:03:38+00:00,kamu maba ya iya maba mahasiswa abadi
2022-04-07 13:03:33+00:00,jangan jadi mahasiswa abadi atuh haha mangats yop
2022-04-07 13:03:32+00:00,semangat bjadi mahasiswa emang berat tapi kamu pasti bisa
2022-04-07 13:02:41+00:00,eh gk boleh ngomong gitu yuk semangat yuk
2022-04-07 13:02:32+00:00,ya jangan cuti juga dong pi pelan aja dijalani entah ambil cuma matkul ato gimana yang pen
2022-04-07 13:01:54+00:00,semester digit kampus pun senang
2022-04-07 13:01:38+00:00,mangat yopiii
2022-04-07 13:00:53+00:00,aku nggak dikasih juga
2022-04-07 13:00:52+00:00,wkwk jangan gitu yop ayo semangat
2022-04-07 13:00:49+00:00,waduu semangat yop tapi mending kerjain dulu aja deadlinenya biar streamnya ga ada pikiran
2022-04-07 13:00:45+00:00,aturan umum maks cuti bukannya semester y yop
2022-04-07 13:00:45+00:00,semangat yop
2022-04-07 13:00:29+00:00,mangatt yopii yuk bisa yukkkk siapa tau moona nyiapin sesuatu
2022-04-07 13:00:28+00:00,wkwkwk cuti terus yop
2022-04-07 12:59:50+00:00,wkwkwkwk mahasiswa ngestuck
2022-04-07 12:59:45+00:00,mama jangan gitu dong nanti masa depan kita gak terbentuk
2022-04-07 12:59:36+00:00,cuti lagi semangat yop
2022-04-07 12:59:25+00:00,semangatttt yaampun kamu ini cuti nya ga selesai d
2022-04-07 12:59:19+00:00,semangat yop
2022-04-07 12:55:19+00:00,oh ini pelakunya
2022-04-07 12:46:24+00:00,lihatlah raut wajah kebahagiaan nya
2022-04-07 12:42:10+00:00,ini lucu sihh
2022-04-07 12:42:09+00:00,ternyata
2022-04-07 12:41:46+00:00,tentu saja yg pink tidak sus ia kan iya kan
2022-04-07 12:40:05+00:00,wkwkwkwk
2022-04-07 12:37:31+00:00,saya dapat mengerti raut kebahagiaan di muka mainnya hebat
2022-04-07 12:31:51+00:00,oh gitu ternyata
2022-04-07 11:52:32+00:00,astagaah jd gituu d
2022-04-07 11:48:19+00:00,apakah sudah dalam proses reboisasi
2022-04-07 11:30:40+00:00,kalo kakak pembina nya koronsih saya ikut pramuka samp tahun pun jadi
2022-04-07 11:14:10+00:00,tumben si tupai belum komentar biasanya paling cepat padahal ada nyokapnya lagi pakai baju pra
2022-04-07 11:06:29+00:00,wala ternyata gitu ga nyangka banget ada kejutan ledakan keren banget dah
2022-04-07 10:33:41+00:00,oh ternyata
2022-04-07 10:07:34+00:00,pantesan hanya yopi yg ga livstreaming wkwkwkwkwkwk
2022-04-07 09:50:20+00:00,semangka semangat kaka
2022-04-07 09:49:55+00:00,lagi dong
2022-04-07 09:47:40+00:00,apakah sudah ada kesepakatan gimana nasisisa ledakannya
2022-04-07 09:47:12+00:00,mbak googlkayanya lemes gara gara puasa
2022-04-07 09:44:28+00:00,pantesan wkwkwkw
2022-04-07 09:40:58+00:00,wkwkwk
2022-04-07 09:39:18+00:00,gara wallpaper laptop nya muka td di sapa orang di cafpas kerja ehhh tau nya ioforia juga
2022-04-07 09:38:43+00:00,pantas gak ada pov wkwk kukira lgi ada gangguan ato apa gitu ternyata ya
2022-04-07 09:36:15+00:00,ooo ternyata yopi yah yg eksekusi
2022-04-07 09:35:00+00:00,sor
2022-04-07 09:34:56+00:00,pantes di pov moona tau tau iofi lari kbelakang
2022-04-07 09:34:54+00:00,memang sedap yop
2022-04-07 09:34:28+00:00,ioforia tukang cepu semua soalnya parah emang
2022-04-07 09:32:08+00:00,yaampun ada ada aja
2022-04-07 09:26:51+00:00,wkwkwk apapun itu streamnya sangat menghibur sasuga ritual penyambutan setiap new gen
2022-04-07 09:20:57+00:00,semalem dari pov muna keliatan dikit ada saklarnya makanya sekali liat udah paham oh ini pasti tnt
2022-04-07 09:20:02+00:00,seni adalah ledakan wwww
2022-04-07 09:19:53+00:00,ga dibolehin ikut foto ternyata buat pencet tombol kaboom nya wwww
2022-04-07 09:18:31+00:00,mantap yop keknya ini juga alasannya tanpa pov wkwkwkw
2022-04-07 09:16:31+00:00,ohhh jadi itu alasannya yopi ga ada pov nya www
2022-04-07 09:16:16+00:00,hahahaha oalah kamu tah yaampun d d mantep sih
2022-04-07 09:00:10+00:00,ini masih mending dek dulu jaman kakak harus nyerahin persembahan berupa jari
2022-04-07 08:54:30+00:00,anda adalah penyelamat saya
2022-04-07 08:45:33+00:00,tarik sis
2022-04-07 08:40:57+00:00,seiyuunya siapa aja yop
2022-04-07 08:22:53+00:00,semangka semangat kak airani iofiteen
2022-04-07 08:14:59+00:00,met pagi
2022-04-07 07:19:22+00:00,wihh dapet nih gan agak iri sih kalah cepet order
2022-04-07 07:18:10+00:00,nunggu thr cair nih yopp
2022-04-07 07:16:30+00:00,pagiiii sweet iofi
2022-04-07 06:41:20+00:00,seperti tidak bersemangat dilihat dari mukanya
2022-04-07 06:37:21+00:00,pagi
2022-04-07 06:28:51+00:00,pagi yopi
2022-04-07 06:08:47+00:00,pagi
2022-04-07 06:07:57+00:00,wait baru denger ada yang singkat semangat kak jadi semangka wkwk nicinfo
2022-04-07 05:28:24+00:00,pagi
2022-04-07 05:21:27+00:00,pagi
2022-04-07 05:17:41+00:00,pagiii
2022-04-07 05:16:22+00:00,semongko
2022-04-07 04:58:00+00:00,pagi a
2022-04-07 04:55:50+00:00,gk mao pulanggg
2022-04-07 04:52:29+00:00,pagi
2022-04-07 04:49:20+00:00,pagi juga be
2022-04-07 04:45:51+00:00,pagi yopi
2022-04-07 04:45:37+00:00,pagi
2022-04-07 04:45:18+00:00,siang kak yopiiiii
2022-04-07 04:44:35+00:00,salam pramuka
2022-04-07 04:43:24+00:00,pagii pagiii
2022-04-07 04:40:41+00:00,pagi juga yopi
2022-04-07 04:36:43+00:00,pagi iofi
2022-04-07 04:31:41+00:00,pagi
2022-04-07 04:27:50+00:00,pagi mama kenapa pagi sudah hmm saja curiga nih saya
2022-04-07 04:27:11+00:00,pagii be
2022-04-07 04:25:38+00:00,pagiiii
2022-04-07 04:19:59+00:00,igap
2022-04-07 04:18:44+00:00,pagi yopi
2022-04-07 04:18:42+00:00,pagi d a
2022-04-07 04:18:00+00:00,pagi
2022-04-07 04:17:44+00:00,pagi yopii semoga harimu menyenangkan
2022-04-07 04:16:52+00:00,pagi d
2022-04-07 04:13:42+00:00,pagi yopi
2022-04-07 04:13:17+00:00,pagi yopi puas ya ospek td malem
2022-04-07 04:11:37+00:00,pagi
2022-04-07 04:11:22+00:00,pagi pagi udh nyosor aja yop
2022-04-07 04:11:14+00:00,selamat pagi yopi entah kenapa terasa nuansa kusogaki
2022-04-07 04:11:09+00:00,hmm hidung
2022-04-07 04:10:41+00:00,selamat pagi yop tenang yop blom ekspansi hari ini
2022-04-07 04:09:21+00:00,yok pulang kak hyoudh siang ngehalu nya malem aja ya
2022-04-07 04:09:06+00:00,pagiiiii
2022-04-07 04:08:08+00:00,pagi
2022-04-07 04:05:00+00:00,pagi iofi
2022-04-07 04:04:50+00:00,pagi
2022-04-07 04:03:07+00:00,pagi yopi senpai
2022-04-07 04:01:45+00:00,pagi kenapa nih
2022-04-07 04:00:39+00:00,pagi yopi
2022-04-07 04:00:10+00:00,pagi
2022-04-07 03:59:41+00:00,pagi yopi
2022-04-07 03:58:29+00:00,pagi
2022-04-07 03:56:42+00:00,pagi yopi
2022-04-07 03:56:19+00:00,pagi
2022-04-07 03:55:36+00:00,pagi yopi
2022-04-07 03:55:12+00:00,pagi be
2022-04-07 03:54:50+00:00,pagi
2022-04-07 03:54:07+00:00,pagi
2022-04-07 03:53:40+00:00,pagii yopi
2022-04-07 03:53:31+00:00,pagi yopi
2022-04-07 03:53:17+00:00,pagi
2022-04-07 03:53:08+00:00,pagi neng geulis
2022-04-07 03:53:04+00:00,pagi
2022-04-07 03:52:45+00:00,pagii yop ngeliat yopi kek gini jadi inget berang berang yg kemarin
2022-04-07 03:52:39+00:00,semangat kakaa
2022-04-07 03:52:33+00:00,pagi iofi
2022-04-07 03:52:16+00:00,pagi
2022-04-07 03:51:47+00:00,pagi
2022-04-07 03:51:31+00:00,pagi yop gimana ngurus anaknya semalem bareng mama moona
2022-04-07 03:51:21+00:00,pagi yopik
2022-04-07 03:50:38+00:00,pagi
2022-04-07 03:50:38+00:00,met pagi iofi sayang uwu
2022-04-07 03:50:23+00:00,pagi yopi sayang
2022-04-07 03:49:43+00:00,pagi iofi
2022-04-07 03:49:13+00:00,pagi yopi
2022-04-07 03:49:12+00:00,pagi
2022-04-07 03:49:10+00:00,pagi
2022-04-07 03:49:04+00:00,pagi iofi kamu manis juga hari ini
2022-04-07 03:48:43+00:00,pagi
2022-04-07 03:48:04+00:00,pagi
2022-04-07 03:48:03+00:00,pagi yopi
2022-04-07 03:47:58+00:00,ohapi
2022-04-07 03:47:55+00:00,pagi yopi
2022-04-07 03:47:46+00:00,pagi iofi aku gak selingkuh kok
2022-04-07 03:47:43+00:00,pagi
2022-04-07 03:47:42+00:00,pagi iofi
2022-04-07 03:47:41+00:00,pagi iofi
2022-04-07 03:47:38+00:00,pagi cintah
2022-04-07 03:47:26+00:00,pagi
2022-04-07 03:47:21+00:00,pagi yopi
2022-04-07 03:47:16+00:00,pagiii yopi
2022-04-07 03:47:08+00:00,pagi yopi
2022-04-07 03:47:06+00:00,pagiiiii
2022-04-07 03:47:04+00:00,pagi yopi ayang
2022-04-07 03:46:57+00:00,pagi
2022-04-07 03:46:53+00:00,pagi yopi p p
2022-04-07 03:46:52+00:00,pagi yopii
2022-04-07 03:46:43+00:00,pagi
2022-04-07 03:46:27+00:00,pagi ngapain yop deket nanti cat nya nempel
2022-04-07 03:46:24+00:00,ihhh lucu pagi juga yopi
2022-04-07 03:46:07+00:00,pagiii yopi
2022-04-07 03:45:56+00:00,pagi yopii
2022-04-07 03:45:50+00:00,pagiii
2022-04-07 03:45:36+00:00,pagi
2022-04-07 03:45:24+00:00,pagiiii
2022-04-07 03:45:12+00:00,udah siang yop
2022-04-07 03:45:05+00:00,pagi yopi
2022-04-07 03:44:55+00:00,hmmmmmm pagi
2022-04-07 03:44:51+00:00,pagi
2022-04-07 03:44:44+00:00,pagi
2022-04-07 03:44:19+00:00,pagi
2022-04-07 03:44:18+00:00,pagi
2022-04-07 03:44:14+00:00,pagi sayang iofi
2022-04-07 03:44:00+00:00,pagiii cantikk kenapaa pagi udah dicurigain aja dih
2022-04-07 03:43:53+00:00,pagi iofi
2022-04-07 03:43:44+00:00,pagiiiii yopii
2022-04-07 03:43:43+00:00,pagi yopii duh mukanya
2022-04-07 03:43:43+00:00,pagi juga yopiiiii mau pamer hidung ya yop wkwkw
2022-04-07 03:43:41+00:00,pagi yopi kok ngeselin ya
2022-04-07 03:43:40+00:00,pagiiii masih ngantuk yop
2022-04-07 03:43:36+00:00,pagi
2022-04-07 03:43:34+00:00,pagi
2022-04-07 03:43:26+00:00,pagi liat apa kk
2022-04-07 03:43:25+00:00,pagi
2022-04-07 03:43:23+00:00,hmmmm pagi
2022-04-07 03:43:20+00:00,pagi yopi
2022-04-07 03:43:16+00:00,pagi iofi
2022-04-07 03:43:16+00:00,pagi
2022-04-07 03:43:12+00:00,pagiiiii yopiiiii
2022-04-07 03:43:11+00:00,pagi yopi
2022-04-07 03:43:10+00:00,pagi yopi
2022-04-07 03:43:07+00:00,pagi yopiii
2022-04-07 03:43:05+00:00,pagi
2022-04-07 03:43:04+00:00,pagi
2022-04-07 03:43:04+00:00,pagi yopi
2022-04-07 03:43:03+00:00,pagi
2022-04-07 03:43:02+00:00,pagi iofi
2022-04-07 03:42:59+00:00,pagii yopi
2022-04-07 03:42:56+00:00,pagiiiiiiiii
2022-04-07 03:01:27+00:00,si paling dasa darma
2022-04-06 22:31:48+00:00,otsuid yopi terima kasih udah nyambut gen dengan baik
2022-04-06 22:20:01+00:00,yaoloh mamang yago wkwkw
2022-04-06 20:23:20+00:00,sayang bangun makan dulu yuk aku udah masakin makanan kesukaan kamu habis itu baru bobo lagi ya
2022-04-06 20:13:27+00:00,selamat turu yopi mimpi indah
2022-04-06 18:20:17+00:00,tarik sis semongkoooo
2022-04-06 17:34:46+00:00,selamat turu iofi
2022-04-06 17:28:33+00:00,selamat turu dengan nyenyak
2022-04-06 17:25:21+00:00,wah wah jam segini ada meeting dadakan rupanya ya otsuyopi semoga tidurnya malam ini nyenyak ya yop
2022-04-06 17:24:10+00:00,otsu selamat turu iofi
2022-04-06 17:24:02+00:00,walahhh otsukarelagi selamat tidur nona cantik semoga mimpi indah
2022-04-06 16:27:50+00:00,otsu thank you yopi udh mau jagain kobo aowkwk
2022-04-06 16:23:49+00:00,otsuid terimakasih untuk streamnya
2022-04-06 16:12:27+00:00,otsuid tengkyu for fun touring nya yopik happy nd anniversary holoid
2022-04-06 16:11:33+00:00,otsukar yopi terima kasih stream ngasuh gen nya www selamat ulang tahun kedua holoid
2022-04-06 16:11:02+00:00,capek jagain anak ya bunda
2022-04-06 16:10:26+00:00,otsuid aaaa makin gedeekeluarga holoid awawwawaawaa otsukaresemuanyaaa terimakasihh atas
2022-04-06 16:10:23+00:00,otsuyop otsuid gimna yop rasanya jagain anak ilang
2022-04-06 16:10:09+00:00,otsuid terimakasih buat streamnya happy nd anniversary holoid
2022-04-06 16:09:54+00:00,otsuuu capya bund istirahat bund salonpas nya jangan lupa di tempel
2022-04-06 16:09:50+00:00,gimana ospeknya yop lancar
2022-04-06 16:04:02+00:00,jangan ngambekan mulu
2022-04-06 15:59:27+00:00,semangka semangat kaka
2022-04-06 15:57:01+00:00,semangka semangat kaka
2022-04-06 15:51:02+00:00,tarik sis semongko
2022-04-06 15:44:47+00:00,coba suruh bilang tarik sis semongko
2022-04-06 15:41:00+00:00,semangka
2022-04-06 15:40:04+00:00,tarek sis
2022-04-06 15:36:11+00:00,keluarga hololivindonesia
2022-04-06 15:12:16+00:00,semongko
2022-04-06 14:38:53+00:00,semangkaaaa d d d
2022-04-06 14:07:27+00:00,malam
2022-04-06 13:41:50+00:00,wih manta ikut meramaikan ya yop
2022-04-06 13:35:22+00:00,semelon
2022-04-06 13:17:55+00:00,watamelon
