Date,Content
2022-04-15 00:06:51+00:00,"b'Hari ini streaming nostalgia Keliling kampus gaess, jam 9 WIB, boleh disebar linknya nanti saya akan cerita2 tentan\xe2\x80\xa6 https://t.co/JbsaIwTyPL'"
2022-04-15 00:02:28+00:00,b'DEBUT SEBITAKASU!! \xf0\x9f\x92\x96\xf0\x9f\x92\x96\n#Vtuber #Vtubers #VTuberES #VtuberDebut\nhttps://t.co/uLPzkwS56S'
2022-04-14 23:50:53+00:00,"b'Otsu~\nStreamnya seru banget, banyak yg dateng!\nMakasih banget yah yang udah dateng, sub and share!\nIt means a lot t\xe2\x80\xa6 https://t.co/vINDxXp5LQ'"
2022-04-14 23:08:12+00:00,b'Ahora ya estoy en stream uwu \n\n#Vtuber #DragonBallZKakarot\n https://t.co/TNBYT8IGkr'
2022-04-14 22:53:33+00:00,b'DONATHON - Ngobrolin Masa Depan Bersama @Hiltrude Ch. \xe3\x80\x90VTUBER Indonesia\xe3\x80\x91\nhttps://t.co/TVIczLH3RL\n#vtuber #vtuberid #vtuberindonesia'
2022-04-14 21:39:03+00:00,b'Harga model baru mine\n\nLink Clip: https://t.co/PfpfEjLBXO\n#MineClip #MinervaRosaline #Minecchi #Vtuber https://t.co/M7tiQ0cdJC'
2022-04-14 21:20:25+00:00,b'Selamat pagi selamat berpuasa bagi yang menjalankannya. Sekarang COCO sedang main Genshin Impact. Semoga bisa menem\xe2\x80\xa6 https://t.co/w9ASRyUWuC'
2022-04-14 20:48:55+00:00,b'Anader sahur coper coper yak selamat menikmati~ (premiere jam 4)\n\n https://t.co/KjoK3LfpDv\n\n#ionyanyi\n#Vtuber'
2022-04-14 19:14:37+00:00,"b""Sahur sembari maenin Command n Conquer let's go komandan!\n\nJumat, 15 April 2022 jam 02.00WIB\n\xf0\x9f\x94\x97\xe2\x80\xa6 https://t.co/8N4H5qLBMR"""
2022-04-14 18:07:35+00:00,b'Otxuxira~\n\nfreetalk berujung apepe xD \ndengan penutupan champion(Walau di gendong \xf0\x9f\xa4\xa3)\ntingkah bodoh gw nyari pintu d\xe2\x80\xa6 https://t.co/l2k2QxbJTO'
2022-04-14 17:36:24+00:00,b'Wahwah~\n#Vtuber #VTuberUprising https://t.co/nQHrgcUkeh'
2022-04-14 15:39:17+00:00,b'AYO !!!!!!!!!\nWE HIT 800+!!!\nTHANK U SO MUCH IM LOVE U\nMUA MUA MUA MUA SMEK!!!\n\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x94\xa7\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x94\xa7\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x94\xa7\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x94\xa7\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x94\xa7\xe2\x9d\xa4\xef\xb8\x8f\n\n#ENVtuber\xe2\x80\xa6 https://t.co/LWIyoTRO5f'
2022-04-14 14:27:26+00:00,b'[Freetalk]\nBantu cari topik bwang \xf0\x9f\x98\x81\n\nDate : 14 April 2022\nTime : 21:45\nLink : https://t.co/X0lqOnyzQS\n\n#hidroxira\xe2\x80\xa6 https://t.co/M2u7bkk3A5'
2022-04-14 14:17:55+00:00,b'Nico nico nii attack namanya...\nSekali ucapan langsung meninggoy\n#mememaha5 #maha5 #lumicelestia #Memes #Vtuber https://t.co/BmNMjRv1br'
2022-04-14 13:50:33+00:00,b'temenin aku main Horror The Closing Shift.\nkatanya bakal banyak jumpscare tapi aku ga yakin bakal terkaged kaged. E\xe2\x80\xa6 https://t.co/JkmRT6CEm4'
2022-04-14 13:41:04+00:00,b'Damas y caballeros c viene c vien un....^^\nNew Redebut 2022  7w7  Oh zi zi uwu comming soon Por fin uwu #Vtuber\xe2\x80\xa6 https://t.co/gKDsUk7jKk'
2022-04-14 13:16:46+00:00,"b'Yang jago gambar, ayo unjuk gigi\nyang ga jago, ayo kita seru-seruan bareng karena MioN juga ga jago wkwk\xe2\x80\xa6 https://t.co/TuX5k05rk8'"
2022-04-14 13:15:54+00:00,b'Malam para pelanggan~\nKuyy outlast bikin raizu teriak \n#raizubartender #Vtuber #VtuberID \nhttps://t.co/XWHB4FsKLO'
2022-04-14 13:13:45+00:00,b'Selamat malam gimana kabarnya. Sekarang COCO sedang main Star Wars Jedi Fallen Order. Semoga bisa menemani kegiatan\xe2\x80\xa6 https://t.co/qyNoSc5jDL'
2022-04-14 12:47:26+00:00,"b'Malam ini kita akan belajar Bahasa Jepang dari suhunya, @Shoutabee_ !\n\xe2\x8f\xb1\xef\xb8\x8f: Kamis, 14 April 2022 pukul 21.00 WIB\nLink\xe2\x80\xa6 https://t.co/zVbCEwCEfH'"
2022-04-14 12:35:44+00:00,"b'Hayuuukkk mampir ke KOTOBA STATION, gantian sekarang, bang Noyomi Neichi yang jadi host dan kak Yuuichi saitou jadi\xe2\x80\xa6 https://t.co/VaG6XabMzR'"
2022-04-14 12:30:26+00:00,"b'Malam ini kok rasanya agak beda ya, apa karena malem jumat\xf0\x9f\xa5\xb6? Tapi kalau bulan puasa gini setan-setan di malem jumat\xe2\x80\xa6 https://t.co/LJeyx4JbQF'"
2022-04-14 12:01:25+00:00,b'#vtuber! Nyaa nyaa song! Neko matsuri!'
2022-04-14 11:41:48+00:00,"b'Aku mau debut tapi nunggu goals ku ke sampean dulu guys \xca\x95\xe3\x81\xa3\xe2\x80\xa2\xe1\xb4\xa5\xe2\x80\xa2\xca\x94\xe3\x81\xa3\nAyoo suport aku, cek bio yya-!! \n\n#Vtuber #Vtubers #VtubersEN'"
2022-04-14 11:37:02+00:00,b'where are you? pspspspspspsps\n\n#Vtuber #VtuberEN https://t.co/HRAkk166ba'
2022-04-14 11:36:28+00:00,"b'Sekarang giliran Erishia Hearn yang karaokean di Bstation \xf0\x9f\x98\x86\n\n\xf0\x9f\x93\x85  Kamis, April 14, 2022. 19:00 WIB (GMT+7)\n\xf0\x9f\x94\x97\xe2\x80\xa6 https://t.co/vkwQXwEa7Q'"
2022-04-14 11:24:29+00:00,b'lagi stream tiba tiba ada yang keserupan be like:\n@ditanyaan \n\nhttps://t.co/zvVfVFqY7l\n\n#Vtuber #VTuberUprising\xe2\x80\xa6 https://t.co/0AzlQoTQpO'
2022-04-14 11:17:51+00:00,b'Ok kali ini aku bakalan beneran main GOW aja\nLagi pengen nyantai sambil ngomong sama chat\nDateng yah ke streamnya!\xe2\x80\xa6 https://t.co/l2ZKNFFjnh'
2022-04-14 11:17:29+00:00,b'https://t.co/J9s2i6KfBP\nPlanning kedepan. Jangan lupa mampir buat nonton ya!\n\n#Vtuber #Vtubers #Yumager'
2022-04-14 10:56:35+00:00,b'\xe3\x80\x90Upcoming Stream\xe3\x80\x91\npantang menyerah solo phasmo\nTanggal\xf0\x9f\x97\x93\xef\xb8\x8f :  14 April 2022\nTime \xf0\x9f\x95\x97 : 20.00 GMT+7\nLink\xf0\x9f\x94\x97:\xe2\x80\xa6 https://t.co/uKSdLtE9bi'
2022-04-14 10:53:23+00:00,b'Nih doggo debut 2.0\nsambil main identity v\n\nStart 19.00 WIB\nhttps://t.co/OEX3KHWGK2\n\n#Vtuber #VTuberUprising\xe2\x80\xa6 https://t.co/KJr4jfp22S'
2022-04-14 10:47:36+00:00,b'Jadwal Livestream malam ini\n\n@VerionRozu \nhttps://t.co/DCtDOZDeeK\n20.00 (GMT +7)\n#Phasmophobia #VerionLive\n\n#Vtuber\xe2\x80\xa6 https://t.co/JduJUCLv6X'
2022-04-14 10:38:58+00:00,b'Halo! \nAku Vtuber baru asal Indonesia\xf0\x9f\x96\xa4\n\nYouTube Channel : https://t.co/i0VHvsczOV\nInstagram :\xe2\x80\xa6 https://t.co/gNFMZTDuFo'
2022-04-14 10:30:42+00:00,"b'alhamdulillah\nJuz 9 sudah selesai\nSankyu sudah mampir, sankyu juga udah Like\nwalau suara hampir habis sesak napas,\xe2\x80\xa6 https://t.co/ieywy5K2s5'"
2022-04-14 10:13:33+00:00,b'Bentar lagi waktunya buka nih! Siapa yang ngabuburit sambil nonton V-Tuber kesukaan? \xf0\x9f\x98\x8b\n\n#vtuber #l2d #vtuberindo #RamadanMubarak #Ramadan'
2022-04-14 09:57:03+00:00,b'Oh pasti bisa\n\nLink: https://t.co/n3l5dRS4H4\n\n#Wawanchandrawirata #wa_in #VtuberID #VTuber #Hoshikazo https://t.co/4JuuAKjPXN'
2022-04-14 09:48:57+00:00,"b'[Free Talk Stream]\nHalo!~ sore semuanya, siapa yang belum tau kalau besok vira stream di temani @GitaMelodia_? Kita\xe2\x80\xa6 https://t.co/J4t0wUZL39'"
2022-04-14 09:45:43+00:00,b'Ava ku yang sudah glow up \xf0\x9f\x8c\x9f\n\n#vtuberindonesia #virtualreality #vtubers #vtubers #vtuber #vtube https://t.co/dNpSZZSolG'
2022-04-14 09:38:16+00:00,b'[#ragisa_live] Konnibunny! Hayok nanti subuh Ragisa mau nyoba nih stream sambil nemenin sahur kalian~ Yang selo nan\xe2\x80\xa6 https://t.co/TZtW0QWNLj'
2022-04-14 09:37:26+00:00,"b'Okita, ohayo\n\nMayu-senpai kawaii.. \xf0\x9f\xa5\xb0\n\n#envtuber #vtuber #\xe3\x81\x8a\xe3\x81\xaf\xe3\x82\x88\xe3\x81\x86Vtuber https://t.co/blsBEeJlsn'"
2022-04-14 09:34:37+00:00,b'Happy Songkran! \xf0\x9f\x92\xa6\xf0\x9f\x94\xab\n\n#\xe0\xb8\xaa\xe0\xb8\x87\xe0\xb8\x81\xe0\xb8\xa3\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\x95\xe0\xb9\x8c2565 #\xe0\xb8\xaa\xe0\xb8\x87\xe0\xb8\x81\xe0\xb8\xa3\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\x95\xe0\xb9\x8c #Songkran \n#ArtistOnTwitter #illustration #\xe3\x82\xa4\xe3\x83\xa9\xe3\x82\xb9\xe3\x83\x88\n#vtuber #nijisanji\xe2\x80\xa6 https://t.co/COIdCR1js9'
2022-04-14 09:17:44+00:00,b'Waktunya buat MAHA5 Meme of The Week sambil ngabuburit Teman-Teman~\n\nAda 2 meme lucu yang terpilih buat minggu ini\xe2\x80\xa6 https://t.co/onpRBtQ802'
2022-04-14 08:59:23+00:00,b'Selamat sore gimana kabarnya. Sekarang COCO sedang main Stumble Guys. Semoga bisa menemani ngabuburit kamu\xe2\x80\xa6 https://t.co/QKlEeL19Je'
2022-04-14 08:58:35+00:00,b'Ngaji 2 menit lagi\n\nhttps://t.co/BG2zwKHSaX\n\n#hidroxira #xiralive #VtuberID #Vtuber'
2022-04-14 08:21:18+00:00,b'Otsu-nanan~\nTerima kasih yang sudah nonton tawuran mecha tadi~\n#Vtuber #VtuberID #nananlive https://t.co/N9PesXtxle'
2022-04-14 08:12:51+00:00,"b'Jadi, kali ini mimin menemukan suatu Aplikasi/Software, Nah, software ini katanya bisa membuat pergerakan #Live2D k\xe2\x80\xa6 https://t.co/F6MDtYgEDI'"
2022-04-14 08:11:52+00:00,b'Kondamang! Kali ini officially stream WWE 2K22. Tapi gue mau banting stir dari VTuber jadi petin...pegulat maksudny\xe2\x80\xa6 https://t.co/FMSxjdmcU2'
2022-04-14 08:03:03+00:00,b'Modelku sudah siap! Nantikan tanggal debutnya Yaa! #VTuber #VTuberIndonesia #VirtualYoutuber #VTuberDebut #VTuberid\xe2\x80\xa6 https://t.co/CuNBNBOFaO'
2022-04-14 07:26:49+00:00,"b'[SCHEDULE COMMISSION SHOWCASE]\n#Vtuber: Reyn Leorion\n\nMau order?? DM saja ke aku.\nMengenai Harga dan Benefit, bisa\xe2\x80\xa6 https://t.co/YjsKqv1zFC'"
2022-04-14 07:09:30+00:00,b'ADAM 1000 IQ #freefireshorts https://t.co/F2K8I1cXyF #FreeFire #gaming #garena #youtube #live #pc #game #vtuber'
2022-04-14 07:02:02+00:00,"b'bentar lagi ku ada Birthday Stream tanggal 18 April 2022,bagi yang mau ngirim ucapan atau hadiah bisa ke link form\xe2\x80\xa6 https://t.co/Pn2uqCg3vQ'"
2022-04-14 06:53:38+00:00,b'Coming Soon!\nKing - Kanaria cover by Sasaki Aru\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\n#king #KANARIA #vtuber #vtuberid https://t.co/6b7Efd2vLF'
2022-04-14 06:43:01+00:00,b'Twitter is a free country!\nSemua manusia ada hak bersuara!\n\nMe : Bersuara mengenai menentang dosa LGBTQIA+\n\nJake th\xe2\x80\xa6 https://t.co/kTSiuK1Oz5'
2022-04-14 06:36:51+00:00,b'Hallo ! Zodiac Stars akan membuka audisi talent untuk kalian yang ingin menjadi VTuber !\n\nAudisi ini akan dibuka pa\xe2\x80\xa6 https://t.co/Sp9UOvwTyZ'
2022-04-14 06:30:41+00:00,"b'mudahan hari ini gg ya gaes, bosen nt nt teros\nbalek lagi ges yak, kali ini mabar mlbb bareng @Pirrou_Sophie nihh.\xe2\x80\xa6 https://t.co/fVqdAImKnC'"
2022-04-14 06:11:21+00:00,b'Naimu subete al eva.... \n#evangelion #EvangelionCosplay  #Vtuber #streamer #VtuberES #twichstreamer #VRChat https://t.co/o8d7Ca6ynx'
2022-04-14 05:51:45+00:00,b'Siang ini! BOOM BOOM BAKUDAN!\n\n#Vtuber #VtuberID #nananlive\nhttps://t.co/Ukg54kGTVY'
2022-04-14 05:10:37+00:00,"b'Guys jangan lupa nonton yaa, nanti jam 18.00 jangan lupa subscribe share dan like yaa #VtuberID #Vtuber\xe2\x80\xa6 https://t.co/gPzOBQaafU'"
2022-04-14 05:01:50+00:00,b'Selamat siang bagaimana kabarnya. Sekarang COCO sedang mencoba untuk menggambar sekaligus freetalk. Semoga kamu suk\xe2\x80\xa6 https://t.co/qDz0mQMRlK'
2022-04-14 05:00:01+00:00,b'[STREAM ANNOUNCEMENT]\nGambar-gambar bareng sama kita yuk &lt;3\n\n\xe2\x8f\xb0 7 PM (GMT +7)\n\xf0\x9f\x93\x85 14 Apr 2022\n\nWaiting Room:\xe2\x80\xa6 https://t.co/riKqEdpWnQ'
2022-04-14 04:52:52+00:00,b'Alarm sahur dari @louisekhikume biar terus semangat menjalankan ibadah puasa kalian. \n#Vtuber #VtuberID #VtuberClip\xe2\x80\xa6 https://t.co/zlYxHHMYSq'
2022-04-14 04:39:52+00:00,b'\xe3\x83\xbc \xe3\x80\x90 THE GIFTED (2018) \xe3\x80\x91\nPokoknya ada SMA yg buka kelas The Gifted buat ngelatih murid2 yg punya bakat super power.\xe2\x80\xa6 https://t.co/jwGgulrNLK'
2022-04-14 04:30:00+00:00,b'Windows = MC\n#anime #animememes #vtuber #otaku #anitwt https://t.co/ezWJl1Pa2V'
2022-04-14 04:14:20+00:00,b'Yuk gaskan\nLetsgo #Vtuber\nhttps://t.co/mdzLpnVB1u'
2022-04-14 04:07:29+00:00,b'https://t.co/VEN17I9YxX\nGP Pembuka di Australia mode hard!!! #vtuber #Vtuber #VtuberDebut  #VTuberUprising\xe2\x80\xa6 https://t.co/EaHPaIbqZt'
2022-04-14 03:24:36+00:00,"b'Kali ini kami akan membahas tentang asal mula zodiac TAURUS, yuk disimak !\n\n#ZodiacStars #ZodiacStars_ID #Taurus\xe2\x80\xa6 https://t.co/iinHaQ8PYY'"
2022-04-14 03:21:25+00:00,"b'ceritanya Aku gabut pagi ini, jadi ayo streaming biar ga gabut!\n\nstream date:14/4/2022, pukul 10.30[gmt+7]\nwaiting\xe2\x80\xa6 https://t.co/JwLGAa6p7c'"
2022-04-14 03:11:00+00:00,"b'Konnibunny! Thanks buat yang sudah datang di stream Ragisa smalem, buat yang pengen denger bengek ala ketel airnya\xe2\x80\xa6 https://t.co/OMhOx2VDfr'"
2022-04-14 02:41:21+00:00,"b""[ENVtuber] It's PEW PEW TIME!!  UwU  // !haruka !lurk  // APEX LEGENDS https://t.co/plhdtisE48\n\nTaggies:\xe2\x80\xa6 https://t.co/OEB412v3UV"""
2022-04-14 02:29:35+00:00,b'nanti siang mari uji kesabaran yah~ jam 12:00\n\nwaiting room: https://t.co/VezT09DVrT\n\n#futsulive #VTuberID #futsuri\xe2\x80\xa6 https://t.co/fs3csK07cs'
2022-04-14 02:04:46+00:00,"b'Mioning!\nSemangat buat hari ini, besok tanggal merah looh, bakal libur uwu\n\nMalam ini MioN mau ngajak kalian main G\xe2\x80\xa6 https://t.co/6eRRAOrA5f'"
2022-04-14 01:56:04+00:00,b'carreritas o misiones? uwu \n#stream #GTA5 #streaming #trovo #Vtuber\nhttps://t.co/ncurBiEvrM'
2022-04-14 01:51:44+00:00,b'Ohabunny! Ada 3 jawaban yang cukup menarik. But Ragisa mungkin milih 2: bilang sayang dan alarm buka puasa. Tapi kl\xe2\x80\xa6 https://t.co/XezLzWbrTP'
2022-04-14 01:25:36+00:00,"b'Surat Quraisy 106 Ayat 1-4 [Vtuber indonesia]\nAssalamualaikum teman-teman \xf0\x9f\x98\x81saya Ikhwan Firdaus, Salam kenal \xf0\x9f\x91\x8b\xf0\x9f\x8f\xbb\xe2\x80\xa6 https://t.co/NveLurgcs1'"
2022-04-14 00:07:29+00:00,b'OKOKOKOK HELP ME SIMP\n\n#Vtuber #VtubersEN #ENVtuber #ENVtubers #VTuberUprising #Anitwt https://t.co/ZNj1cIczjt'
2022-04-13 23:13:04+00:00,b'OTSU MINNAAA~\nMakasih banget yah udah dateng ke streamnya ami dan nemenin ami sama reisth nge dotaa\nSpecial thank y\xe2\x80\xa6 https://t.co/slMQe9CkU9'
2022-04-13 21:17:00+00:00,b'STREMING WITH NYUKU WOOO\n\n#VTuber #vtubers #ENVtubers #envtuber https://t.co/2hkMvk16zD'
2022-04-13 21:04:38+00:00,b'Selamat pagi selamat berpuasa bagi yang menjalankannya. Sekarang COCO sedang main Genshin Impact. Semoga bisa menem\xe2\x80\xa6 https://t.co/shtMM53nZF'
2022-04-13 20:56:45+00:00,b'Babysitting 3 Akaris \xf0\x9f\x98\x84\n\n#VtubeStudio #Vtuber https://t.co/5vEBnaFwIw'
2022-04-13 19:20:49+00:00,b'Streamnya ditunda ya gaes ke hari Jumat tgl. 15 April jam 09.00 WIB.\nBoleh disebar linknya buat tambah-tambah penge\xe2\x80\xa6 https://t.co/gD7a6rl0QY'
2022-04-13 18:43:14+00:00,"b'Memperingati hari APRILSIASI WATERMARK wicis yang dibuat oleh saya sendiri ngaku2 aja biar rame konten dah itu aja,\xe2\x80\xa6 https://t.co/j1hkDw2agD'"
2022-04-13 17:52:55+00:00,"b'Hmmm, Monkeh...\nhttps://t.co/DVvRakR7kS\n\n#ENVtuber #Vtuber'"
2022-04-13 17:26:43+00:00,"b'TERIMA KASIH BANYAK UNTUK SUPPORT DARI TEMEN-TEMEN\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 \n\nuntuk yang ketinggalan premiere, cek videonya yuk ^^\xe2\x80\xa6 https://t.co/alOAc50vZ2'"
2022-04-13 17:23:56+00:00,b'Belajar gambar demi ayang\xe2\x9d\x8e\nBelajar gambar demi buat fanart andi\xe2\x9c\x85\n\nFirst buat fanart maaf kalau jelek\xe2\x80\xa6 https://t.co/COl3sDtg6E'
2022-04-13 16:57:43+00:00,b'OtxuXira~\nSankyu sudah Mampir\nsankyu sudah nemenin chat \nsankyu sudah like\nsankyu sudah ajari saya gombal xD \nSanky\xe2\x80\xa6 https://t.co/Zbxqdoy9PS'
2022-04-13 16:38:48+00:00,b'misiones misiones misiones uwu (volvi XD) \n#stream #GTA5 #streaming #trovo #Vtuber\nhttps://t.co/ncurBiEvrM'
2022-04-13 15:21:19+00:00,"b""\xf0\x9f\x94\xb4KatiaCerrus[666] is Now Live!!\n[KatiaCerrius] 'Bercanda' Bersama Vtuber (Vtuber Indonesia | Pngtuber)\xe2\x80\xa6 https://t.co/QOD8t9zMbL"""
2022-04-13 15:14:05+00:00,b'Sara Shittl\nSara S. J.\n\n#SS #SaraShittl #REALITY #VTubers #VTuber #RealityApp #2022\n\nhttps://t.co/AzK4JVpwh9'
2022-04-13 14:44:22+00:00,b'Bom dia nya!\n\n#Nyarlanyart #Vtuber #vtuberbr https://t.co/nQaa7KcZiZ'
2022-04-13 14:17:38+00:00,b'Selamat malam selamat beristirahat. Sekarang COCO sedang main The Outer Worlds. Semoga bisa menemani waktu tidur ka\xe2\x80\xa6 https://t.co/cre3UXclwR'
2022-04-13 13:39:40+00:00,"b'Karaokean atau nyanyi bareng Mahiru Rui gas?? Ikuzoo \xf0\x9f\x98\x86\n\n\xf0\x9f\x93\x85 Rabu, April 13, 2022. 21:00 WIB (GMT+7)\n\xf0\x9f\x94\x97\xe2\x80\xa6 https://t.co/LyQvtobDcg'"
2022-04-13 13:36:41+00:00,"b'Wah, ga kerasa ya udah 11 hari puasa nih, mimin yakin sih kalian pasti udah ada yang bolong kan? Jadi dosa apa yang\xe2\x80\xa6 https://t.co/3dJRbaln8D'"
2022-04-13 13:10:19+00:00,b'Jadi!!!!! Aku buka google form untuk kalian ngirim challenge buat apex stream minggu depan dengan Wheel of Fortunee\xe2\x80\xa6 https://t.co/R5oDTKpIfz'
2022-04-13 13:09:37+00:00,b'Jadi!!!!! Aku buka google form untuk kalian ngirim challenge buat apex stream minggu depan dengan Wheel of Fortunee\xe2\x80\xa6 https://t.co/cIssG3ciEE'
2022-04-13 12:55:19+00:00,b'Jadwal Livestream malam ini\n\n@KureyaRize \nhttps://t.co/8crRw3sRLc\n21.00 (GMT +7)\n#PokemonUNITE #RizeKureya\n\n#Vtuber\xe2\x80\xa6 https://t.co/SBsOOvpjV3'
2022-04-13 12:47:51+00:00,"b'Yuk gais mampir ke KOTOBA STATION, hari ini host nya ada kak yuuichi saitou, ditemenin sana kak noyomi neichi yang\xe2\x80\xa6 https://t.co/mqmaZQsmxg'"
2022-04-13 12:36:59+00:00,b'Yuk lanjut tamatin game outlast hehe\n\n#vtuber #vtubers #virtualyoutuber #outlast #VtuberID \n\nhttps://t.co/NdAqE6nYvs'
2022-04-13 11:57:40+00:00,b'Yumi mau klarifikasi.....\nhttps://t.co/z0euPMif6f\n#VtubersEN #VtuberID #Vtuber'
2022-04-13 11:54:44+00:00,b'Summer with Kumamoto Beru \xf0\x9f\x90\xbb\n              \xe2\x9c\xa8\xe2\x98\x80\xef\xb8\x8f\xe2\x9b\xb1\xef\xb8\x8f\xf0\x9f\x8c\x8a\xf0\x9f\x8d\xa7\xe2\x9c\xa8\n#Berumur #Berart #KumaBeruArt #fanart #Vtuber https://t.co/r598MEfXqN'
2022-04-13 11:48:30+00:00,b'Siap digoyang lagi malem ini ? (\xef\xbf\xa3\xe2\x96\xbd\xef\xbf\xa3 )\nYang mau ikut tamasya jangan lupa ke :\nhttps://t.co/3CbpJxsZfc\xe2\x80\xa6 https://t.co/3LLRBPSuWf'
2022-04-13 11:45:13+00:00,"b'Hello, Travelers~\n\nMalam ini Haruna ada collab Apex Legends bareng @IzunaYurika dan @ostenrainala yang seperti bias\xe2\x80\xa6 https://t.co/4CVOEoMWBb'"
2022-04-13 11:24:13+00:00,b'video MEP dg asset animasi dan gambar yg q bikin \xf0\x9f\x8e\x8a OvO) \n\nlama juga ternyata aq di komunitas vtuber sampe udh bikin\xe2\x80\xa6 https://t.co/fom5lvHF0p'
2022-04-13 11:17:08+00:00,b'[ NBBE ] Kalian pilih ini atau itu??? [ DIMENSTAR I Meridia Elinor ]\nTonight at 8:15 pm GMT+7\n\nWaiting room:\xe2\x80\xa6 https://t.co/MLAzVIiCnc'
2022-04-13 10:58:00+00:00,b'Jadi gini..\n\nLink Clip: https://t.co/nskmPaVQq3\n#RenaAnggraeni #RenaAnggraeniMaha5 #RenaLive #Maha5 #Vtuber https://t.co/nOa2HRL17a'
2022-04-13 10:53:17+00:00,b'DONATHON - Sesekali Mencoba Mengcarry\xe3\x80\x90EPISODE 11\xe3\x80\x91\nhttps://t.co/Mukzad3Ed9\n#vtuber #vtuberid #vtuberindonesia'
2022-04-13 10:40:28+00:00,"b'Hi, NightOwls! Finally Vio bakal debut!\n\n\xf0\x9f\x93\x85 : 16 April 2022\n\xe2\x8c\x9a : 20:00 WIB (GMT +7)\n\nCatat tanggalnya ya!\xf0\x9f\x92\x9c \nVio tungg\xe2\x80\xa6 https://t.co/MAW01EmrSY'"
2022-04-13 10:33:25+00:00,b'Mafiya (?)\n#KamiyARTS #vtuber #csp https://t.co/SGYX0tDK7W'
2022-04-13 10:23:37+00:00,"b'Kelakuan siapa ini?!?!! Bentar lagi buka puasa nih di tempat mimin, yuk bisa yuk\xf0\x9f\xa4\xad\n\nSumber: rofil_ASDC\n\n#ngabuburit\xe2\x80\xa6 https://t.co/x06EGS4xFZ'"
2022-04-13 10:16:40+00:00,"b'Halo Abang, mau konser dimana bang xixixi\n.\n.\n.\n\n#andiadinata #andiadinata_art #maha5 #maha5fanart #digitaldrawing\xe2\x80\xa6 https://t.co/lBhgdR3JIK'"
2022-04-13 10:00:19+00:00,"b'yg ga liat, nyesel. nana udah liat dan nana tercengang.\n\n#vtuber #vtuberdebut #debutsoon https://t.co/HKym83vYpy'"
2022-04-13 09:47:53+00:00,b'Selamat sore gimana kabarnya. Sekarang COCO sedang main Free FIre. Semoga bisa menemani waktu ngabuburit mu\xe2\x80\xa6 https://t.co/LYp0g8aMhc'
2022-04-13 09:02:52+00:00,"b'[#ragisa_live] Konnibunny minna! Hari ini Ragisa mau ngerjain- eh, engga maksudnya mau maen Gartic Phone sama membe\xe2\x80\xa6 https://t.co/mkyWugL9fc'"
2022-04-13 08:51:16+00:00,"b'Sore semuaaa! Sreasta pengen punya teman lebih banyak! Walau aku belum punya model (masih proses), tapi gpp kan ya?\xe2\x80\xa6 https://t.co/kPNV1v2kFy'"
2022-04-13 08:03:48+00:00,"b'alhamdulillah\nJuz 8 sudah selesai\nSankyu buat udah mampir, sankyu buat sudah like\nOtxuxira~\nsee you next stream\xe2\x80\xa6 https://t.co/OKJa5cqS4g'"
2022-04-13 07:11:31+00:00,b'Mainkrap Mainkrap Mainkrap\n\nPerluasan peternakan\n13/4/2022 16.00 WIB/GMT+7\nhttps://t.co/TXQ1bN5xBf\n\n#StRheam\xe2\x80\xa6 https://t.co/fsJJXXQrmH'
2022-04-13 06:59:45+00:00,"b""Ragisa butuh pelampiasan be lyke: Ok let's try to do some voice acting  shall we? \xf0\x9f\x92\x9c\xf0\x9f\x98\x8a\n\nWarning: tolong volume suaran\xe2\x80\xa6 https://t.co/6PLMkilAmR"""
2022-04-13 06:22:25+00:00,b'Mengaji sekarang\nnnti sore ada kerjaan gak bisa di tinggal \xf0\x9f\x98\x81\n\nLink : https://t.co/s9bicWzCNf\n\n#hidroxira #xiralive #VtuberID #Vtuber'
2022-04-13 06:16:36+00:00,"b'Baju baru, alhamdulillah~\ndipakai di hari raya~\n\nMari kita sebarkan kebarbaran 0.2 ini!!\n#Vtuber #VTuberUprising\xe2\x80\xa6 https://t.co/NSCkl3If0q'"
2022-04-13 06:11:11+00:00,"b'Kali ini mimin ingin membagikan hal ini ke kalian. Dan seharusnya tau lah ya mereka siapa. Kalau penasaran, simak v\xe2\x80\xa6 https://t.co/3D302JY9RM'"
2022-04-13 06:06:36+00:00,"b'Lelah,, aku mau jd anime aj pake tutorial dr @kobokanaeru \xf0\x9f\x99\x82\n#KoboKanaeru #TutorialJadiAnime #vtuber https://t.co/eyqYJplgKo'"
2022-04-13 05:43:45+00:00,b'Selamat siang selamat beraktifitas. Sekarang COCO sedang main Minecraft. Semoga bisa menemani kegiatan mu di siang\xe2\x80\xa6 https://t.co/68fMO36oLZ'
